id,timestamp,pressure_values
2,52206116,101189
3,52206094,101182
1,52206131,101203
2,52206136,101190
3,52206114,101182
1,52206151,101203
2,52206156,101190
3,52206134,101183
1,52206171,101202
2,52206176,101189
3,52206154,101183
1,52206211,101203
2,52206216,101189
3,52206194,101183
1,52206231,101203
2,52206236,101190
3,52206214,101183
1,52206251,101203
2,52206256,101190
3,52206234,101183
1,52206271,101203
2,52206276,101190
3,52206254,101183
1,52206291,101202
2,52206296,101189
3,52206274,101183
1,52206311,101203
2,52206316,101189
3,52206294,101182
1,52206331,101203
2,52206356,101190
3,52206334,101182
1,52206371,101204
2,52206376,101189
3,52206354,101182
1,52206391,101203
2,52206396,101189
3,52206374,101182
1,52206411,101203
2,52206416,101190
3,52206394,101183
1,52206431,101202
2,52206436,101189
3,52206414,101182
1,52206451,101203
2,52206456,101189
3,52206434,101182
1,52206471,101203
2,52206476,101189
3,52206454,101182
1,52206491,101202
2,52206496,101189
3,52206474,101182
1,52206511,101203
2,52206516,101190
3,52206494,101182
1,52206531,101203
2,52206536,101189
3,52206514,101182
1,52206551,101203
2,52206556,101190
3,52206534,101182
1,52206571,101202
2,52206576,101189
3,52206554,101183
1,52206591,101202
2,52206596,101189
3,52206574,101182
1,52206611,101202
2,52206616,101189
3,52206594,101182
1,52206631,101202
2,52206636,101189
3,52206614,101182
1,52206651,101203
2,52206656,101189
3,52206634,101184
1,52206691,101203
2,52206696,101189
3,52206674,101183
1,52206711,101204
2,52206716,101189
3,52206694,101184
1,52206731,101203
2,52206736,101189
3,52206714,101183
1,52206751,101203
2,52206756,101189
3,52206734,101183
1,52206791,101202
2,52206796,101189
3,52206774,101183
1,52206811,101203
2,52206816,101189
3,52206794,101183
1,52206831,101202
2,52206836,101189
3,52206814,101183
1,52206851,101203
2,52206856,101189
3,52206834,101183
1,52206891,101203
2,52206896,101189
3,52206874,101183
1,52206911,101203
2,52206916,101189
3,52206894,101183
1,52206931,101202
2,52206936,101189
3,52206914,101183
1,52206951,101203
2,52206956,101189
3,52206934,101183
1,52206991,101203
2,52206996,101189
3,52206974,101183
1,52207011,101203
2,52207016,101190
3,52206994,101183
1,52207031,101203
2,52207036,101189
3,52207014,101182
1,52207051,101202
2,52207056,101189
3,52207034,101183
1,52207071,101203
2,52207076,101189
3,52207054,101183
1,52207091,101203
2,52207096,101190
3,52207074,101183
1,52207111,101202
2,52207116,101190
3,52207094,101183
1,52207131,101203
2,52207136,101190
3,52207114,101183
1,52207151,101203
2,52207156,101190
3,52207134,101182
1,52207171,101204
2,52207176,101190
3,52207154,101183
1,52207191,101203
2,52207196,101189
3,52207174,101183
1,52207211,101203
2,52207216,101190
3,52207194,101183
1,52207231,101204
2,52207236,101190
3,52207214,101182
1,52207251,101204
2,52207256,101190
3,52207234,101182
1,52207271,101203
2,52207276,101189
3,52207254,101182
1,52207311,101203
2,52207316,101189
3,52207294,101182
1,52207331,101203
2,52207336,101190
3,52207314,101182
1,52207351,101203
2,52207356,101189
3,52207334,101183
1,52207371,101203
2,52207376,101190
3,52207354,101183
1,52207391,101203
2,52207396,101189
3,52207374,101183
1,52207411,101202
2,52207416,101190
3,52207394,101182
1,52207431,101203
2,52207436,101190
3,52207414,101183
1,52207451,101203
2,52207456,101189
3,52207434,101183
1,52207491,101202
2,52207496,101189
3,52207474,101183
1,52207511,101202
2,52207516,101190
3,52207494,101183
1,52207531,101202
2,52207536,101190
3,52207514,101183
1,52207551,101201
2,52207556,101189
3,52207534,101183
1,52207571,101202
2,52207576,101190
3,52207554,101182
1,52207591,101202
2,52207596,101189
3,52207574,101182
1,52207611,101202
2,52207616,101190
3,52207594,101182
1,52207651,101202
2,52207656,101190
3,52207634,101182
1,52207671,101202
2,52207676,101190
3,52207654,101183
1,52207691,101201
2,52207696,101190
3,52207674,101183
1,52207711,101201
2,52207716,101190
3,52207694,101183
1,52207811,101204
2,52207816,101190
3,52207794,101183
1,52207851,101204
2,52207856,101190
3,52207834,101182
1,52207891,101203
2,52207896,101189
3,52207874,101183
1,52207911,101203
2,52207916,101189
3,52207894,101183
1,52207951,101204
2,52207956,101189
3,52207934,101183
1,52207971,101203
2,52207976,101189
3,52207954,101182
1,52207991,101204
2,52207996,101190
3,52207974,101182
1,52208011,101203
2,52208016,101189
3,52207994,101183
1,52208031,101202
2,52208036,101189
3,52208014,101182
1,52208051,101203
2,52208056,101190
3,52208034,101182
1,52208071,101203
2,52208076,101189
3,52208054,101183
1,52208091,101203
2,52208096,101189
3,52208074,101182
1,52208111,101203
2,52208116,101189
3,52208094,101182
1,52208131,101203
2,52208136,101190
3,52208114,101183
1,52208151,101203
2,52208156,101190
3,52208134,101183
1,52208171,101202
2,52208176,101189
3,52208154,101182
1,52208191,101203
2,52208196,101189
3,52208174,101183
1,52208211,101203
2,52208216,101189
3,52208194,101182
1,52208231,101203
2,52208236,101190
3,52208214,101183
1,52208251,101203
2,52208256,101189
3,52208234,101184
1,52208271,101203
2,52208276,101190
3,52208254,101182
1,52208291,101203
2,52208296,101189
3,52208274,101183
1,52208311,101203
2,52208316,101189
3,52208294,101182
1,52208331,101202
2,52208336,101189
3,52208314,101182
1,52208351,101202
2,52208356,101190
3,52208334,101183
1,52208371,101202
2,52208376,101190
3,52208354,101183
1,52208391,101203
2,52208396,101189
3,52208374,101183
1,52208411,101202
2,52208416,101190
3,52208394,101183
1,52208431,101203
2,52208436,101189
3,52208414,101183
1,52208471,101202
2,52208476,101189
3,52208454,101182
1,52208511,101203
2,52208516,101190
3,52208494,101183
1,52208531,101203
2,52208536,101190
3,52208514,101182
1,52208551,101203
2,52208556,101190
3,52208534,101182
1,52208571,101204
2,52208576,101190
3,52208554,101183
1,52208611,101203
2,52208616,101190
3,52208594,101183
1,52208631,101202
2,52208636,101190
3,52208614,101183
1,52208671,101203
2,52208676,101189
3,52208654,101182
1,52208711,101203
2,52208716,101189
3,52208694,101182
1,52208751,101203
2,52208756,101189
3,52208734,101184
1,52208771,101202
2,52208776,101189
3,52208754,101183
1,52208811,101202
2,52208816,101189
3,52208794,101183
1,52208831,101203
2,52208836,101189
3,52208814,101183
1,52208851,101202
2,52208856,101190
3,52208834,101183
1,52208871,101203
2,52208876,101189
3,52208854,101183
1,52208911,101203
2,52208916,101189
3,52208894,101183
1,52208931,101203
2,52208936,101189
3,52208914,101182
1,52208951,101202
2,52208956,101189
3,52208934,101183
1,52208971,101203
2,52208976,101190
3,52208954,101183
1,52208991,101203
2,52208996,101189
3,52208974,101183
1,52209011,101203
2,52209016,101190
3,52208994,101183
1,52209031,101203
2,52209056,101189
3,52209034,101183
1,52209071,101202
2,52209076,101190
3,52209054,101183
1,52209091,101200
2,52209096,101190
3,52209074,101183
1,52209111,101201
2,52209116,101190
3,52209094,101183
1,52209131,101202
2,52209136,101189
3,52209114,101183
1,52209151,101202
2,52209156,101189
3,52209134,101183
1,52209191,101203
2,52209196,101189
3,52209174,101183
1,52209211,101203
2,52209216,101189
3,52209194,101183
1,52209231,101204
2,52209236,101189
3,52209214,101183
1,52209251,101203
2,52209256,101189
3,52209234,101182
1,52209271,101203
2,52209276,101190
3,52209254,101183
1,52209291,101203
2,52209296,101189
3,52209274,101183
1,52209311,101202
2,52209316,101189
3,52209294,101183
1,52209331,101202
2,52209336,101189
3,52209314,101182
1,52209351,101202
2,52209356,101189
3,52209334,101184
1,52209371,101203
2,52209376,101190
3,52209354,101183
1,52209391,101202
2,52209396,101189
3,52209374,101183
1,52209411,101203
2,52209416,101189
3,52209394,101183
1,52209431,101203
2,52209456,101189
3,52209434,101182
1,52209451,101203
2,52209476,101189
3,52209454,101183
1,52209491,101203
2,52209496,101189
3,52209474,101182
1,52209511,101202
2,52209516,101190
3,52209494,101183
1,52209531,101203
2,52209536,101188
3,52209514,101182
1,52209571,101202
2,52209576,101189
3,52209554,101183
1,52209591,101202
2,52209596,101189
3,52209574,101183
1,52209611,101202
2,52209616,101189
3,52209594,101183
1,52209631,101202
2,52209636,101189
3,52209614,101183
1,52209671,101202
2,52209676,101189
3,52209654,101183
1,52209691,101202
2,52209696,101188
3,52209674,101184
1,52209711,101202
2,52209716,101190
3,52209694,101183
1,52209731,101203
2,52209736,101190
3,52209714,101183
1,52209771,101203
2,52209776,101189
3,52209754,101182
1,52209791,101203
2,52209796,101189
3,52209774,101183
1,52209811,101204
2,52209816,101189
3,52209794,101183
1,52209831,101203
2,52209836,101189
3,52209814,101183
1,52209871,101203
2,52209876,101189
3,52209854,101183
1,52209891,101203
2,52209896,101189
3,52209874,101183
1,52209911,101203
2,52209916,101189
3,52209894,101183
1,52209931,101203
2,52209936,101189
3,52209914,101182
1,52209951,101203
2,52209956,101189
3,52209934,101183
1,52209971,101202
2,52209976,101189
3,52209954,101182
1,52209991,101203
2,52209996,101189
3,52209974,101183
1,52210011,101203
2,52210016,101189
3,52209994,101183
1,52210031,101202
2,52210036,101189
3,52210014,101182
1,52210051,101202
2,52210056,101189
3,52210034,101183
1,52210071,101203
2,52210076,101189
3,52210054,101183
1,52210091,101203
2,52210096,101190
3,52210074,101182
1,52210131,101203
2,52210136,101188
3,52210114,101183
1,52210151,101202
2,52210156,101189
3,52210134,101182
1,52210171,101203
2,52210176,101189
3,52210154,101182
1,52210191,101203
2,52210196,101189
3,52210174,101183
1,52210231,101202
2,52210236,101189
3,52210214,101183
1,52210251,101203
2,52210256,101189
3,52210234,101183
1,52210271,101202
2,52210276,101189
3,52210254,101182
1,52210291,101203
2,52210296,101190
3,52210274,101182
1,52210311,101203
2,52210316,101189
3,52210294,101182
1,52210331,101202
2,52210336,101189
3,52210314,101182
1,52210351,101202
2,52210356,101189
3,52210334,101182
1,52210371,101203
2,52210376,101189
3,52210354,101182
1,52210391,101203
2,52210396,101189
3,52210374,101182
1,52210411,101202
2,52210416,101189
3,52210394,101183
1,52210431,101202
2,52210436,101189
3,52210414,101183
1,52210451,101202
2,52210456,101190
3,52210434,101183
1,52210471,101202
2,52210476,101188
3,52210454,101182
1,52210491,101202
2,52210496,101190
3,52210474,101182
1,52210531,101203
2,52210536,101189
3,52210514,101183
1,52210551,101203
2,52210556,101189
3,52210534,101182
1,52210571,101203
2,52210576,101189
3,52210554,101184
1,52210591,101202
2,52210596,101189
3,52210574,101183
1,52210631,101202
2,52210636,101189
3,52210614,101182
1,52210651,101202
2,52210656,101189
3,52210634,101182
1,52210671,101203
2,52210676,101189
3,52210654,101182
1,52210691,101202
2,52210696,101189
3,52210674,101182
1,52210731,101203
2,52210736,101190
3,52210714,101182
1,52210771,101203
2,52210776,101190
3,52210754,101182
1,52210791,101203
2,52210796,101189
3,52210774,101183
1,52210831,101204
2,52210836,101189
3,52210814,101182
1,52210871,101203
2,52210876,101190
3,52210854,101182
1,52210891,101202
2,52210896,101190
3,52210874,101183
1,52210911,101202
2,52210916,101190
3,52210894,101183
1,52210931,101203
2,52210936,101191
3,52210914,101183
1,52210951,101203
2,52210956,101190
3,52210934,101183
1,52210971,101203
2,52210976,101189
3,52210954,101181
1,52210991,101203
2,52210996,101190
3,52210974,101182
1,52211011,101203
2,52211016,101190
3,52210994,101182
1,52211031,101203
2,52211036,101190
3,52211014,101183
1,52211051,101202
2,52211056,101190
3,52211034,101182
1,52211071,101202
2,52211076,101189
3,52211054,101182
1,52211091,101202
2,52211096,101190
3,52211074,101182
1,52211111,101203
2,52211116,101189
3,52211094,101182
1,52211131,101203
2,52211136,101189
3,52211114,101182
1,52211151,101202
2,52211156,101189
3,52211134,101183
1,52211171,101202
2,52211176,101190
3,52211154,101182
1,52211191,101202
2,52211196,101189
3,52211174,101182
1,52211211,101201
2,52211216,101189
3,52211194,101183
1,52211231,101202
2,52211236,101189
3,52211214,101182
1,52211251,101202
2,52211256,101189
3,52211234,101182
1,52211271,101203
2,52211276,101190
3,52211254,101182
1,52211291,101203
2,52211296,101189
3,52211274,101182
1,52211311,101203
2,52211316,101189
3,52211294,101182
1,52211331,101202
2,52211336,101189
3,52211314,101183
1,52211351,101202
2,52211356,101189
3,52211334,101182
1,52211371,101203
2,52211376,101189
3,52211354,101182
1,52211391,101202
2,52211396,101189
3,52211374,101182
1,52211411,101203
2,52211416,101190
3,52211394,101182
1,52211431,101203
2,52211436,101190
3,52211414,101182
1,52211451,101203
2,52211456,101188
3,52211434,101183
1,52211491,101203
2,52211496,101190
3,52211474,101183
1,52211511,101203
2,52211516,101189
3,52211494,101182
1,52211531,101202
2,52211536,101189
3,52211514,101182
1,52211551,101202
2,52211556,101189
3,52211534,101182
1,52211591,101202
2,52211596,101189
3,52211574,101183
1,52211611,101202
2,52211616,101189
3,52211594,101183
1,52211631,101202
2,52211636,101190
3,52211614,101182
1,52211651,101202
2,52211656,101189
3,52211634,101182
1,52211691,101202
2,52211696,101189
3,52211674,101182
1,52211711,101203
2,52211716,101189
3,52211694,101182
1,52211731,101202
2,52211736,101189
3,52211714,101182
1,52211751,101203
2,52211756,101189
3,52211734,101182
1,52211791,101202
2,52211796,101189
3,52211774,101183
1,52211811,101202
2,52211816,101189
3,52211794,101182
1,52211831,101202
2,52211836,101189
3,52211814,101182
1,52211851,101203
2,52211856,101188
3,52211834,101182
1,52211871,101203
2,52211876,101189
3,52211854,101182
1,52211891,101202
2,52211896,101190
3,52211874,101182
1,52211931,101202
2,52211936,101189
3,52211914,101182
1,52211951,101202
2,52211956,101189
3,52211934,101182
1,52211971,101203
2,52211976,101189
3,52211954,101182
1,52211991,101202
2,52211996,101189
3,52211974,101183
1,52212011,101203
2,52212016,101190
3,52211994,101182
1,52212031,101202
2,52212036,101189
3,52212014,101183
1,52212051,101203
2,52212056,101189
3,52212034,101182
1,52212071,101203
2,52212076,101189
3,52212054,101183
1,52212091,101202
2,52212096,101190
3,52212074,101182
1,52212111,101202
2,52212116,101189
3,52212094,101183
1,52212131,101202
2,52212136,101190
3,52212114,101183
1,52212151,101203
2,52212156,101189
3,52212134,101183
1,52212171,101203
2,52212176,101189
3,52212154,101182
1,52212191,101203
2,52212196,101189
3,52212174,101182
1,52212211,101203
2,52212216,101190
3,52212194,101183
1,52212231,101202
2,52212236,101189
3,52212214,101183
1,52212251,101203
2,52212256,101189
3,52212234,101183
1,52212271,101202
2,52212276,101189
3,52212254,101183
1,52212311,101203
2,52212316,101190
3,52212294,101182
1,52212331,101202
2,52212336,101189
3,52212314,101182
1,52212351,101203
2,52212356,101190
3,52212334,101183
1,52212371,101202
2,52212376,101189
3,52212354,101183
1,52212411,101203
2,52212416,101189
3,52212394,101183
1,52212451,101202
2,52212456,101189
3,52212434,101183
1,52212471,101203
2,52212476,101190
3,52212454,101182
1,52212491,101202
2,52212496,101190
3,52212474,101183
1,52212511,101203
2,52212516,101189
3,52212494,101182
1,52212551,101203
2,52212556,101189
3,52212534,101183
1,52212571,101203
2,52212576,101189
3,52212554,101182
1,52212591,101202
2,52212596,101189
3,52212574,101182
1,52212611,101203
2,52212616,101190
3,52212594,101182
1,52212651,101203
2,52212656,101189
3,52212634,101182
1,52212671,101203
2,52212676,101190
3,52212654,101183
1,52212691,101203
2,52212696,101189
3,52212674,101183
1,52212711,101203
2,52212716,101189
3,52212694,101182
1,52212751,101202
2,52212756,101189
3,52212734,101183
1,52212771,101203
2,52212776,101189
3,52212754,101183
1,52212791,101203
2,52212796,101189
3,52212774,101183
1,52212811,101203
2,52212816,101189
3,52212794,101183
1,52212851,101203
2,52212856,101190
3,52212834,101183
1,52212871,101203
2,52212876,101189
3,52212854,101183
1,52212891,101202
2,52212896,101190
3,52212874,101183
1,52212911,101203
2,52212916,101189
3,52212894,101183
1,52212931,101202
2,52212936,101190
3,52212914,101184
1,52212951,101203
2,52212956,101189
3,52212934,101182
1,52212971,101203
2,52212976,101190
3,52212954,101184
1,52212991,101203
2,52212996,101189
3,52212974,101183
1,52213011,101203
2,52213016,101189
3,52212994,101183
1,52213031,101203
2,52213036,101189
3,52213014,101183
1,52213051,101203
2,52213056,101190
3,52213034,101183
1,52213071,101202
2,52213076,101189
3,52213054,101183
1,52213091,101202
2,52213096,101190
3,52213074,101182
1,52213111,101203
2,52213116,101190
3,52213094,101183
1,52213131,101203
2,52213136,101190
3,52213114,101183
1,52213151,101202
2,52213156,101190
3,52213134,101184
1,52213171,101202
2,52213176,101190
3,52213154,101184
1,52213191,101203
2,52213196,101190
3,52213174,101183
1,52213211,101202
2,52213216,101191
3,52213194,101183
1,52213231,101202
2,52213236,101190
3,52213214,101183
1,52213251,101202
2,52213256,101190
3,52213234,101183
1,52213271,101203
2,52213276,101189
3,52213254,101183
1,52213291,101203
2,52213296,101190
3,52213274,101183
1,52213311,101203
2,52213316,101189
3,52213294,101183
1,52213331,101202
2,52213336,101189
3,52213314,101182
1,52213351,101203
2,52213356,101189
3,52213334,101183
1,52213371,101203
2,52213376,101189
3,52213354,101183
1,52213411,101203
2,52213416,101189
3,52213394,101182
1,52213431,101202
2,52213436,101189
3,52213414,101183
1,52213451,101202
2,52213456,101189
3,52213434,101184
1,52213471,101202
2,52213476,101189
3,52213454,101182
1,52213511,101202
2,52213516,101189
3,52213494,101183
1,52213531,101203
2,52213536,101190
3,52213514,101183
1,52213551,101202
2,52213556,101189
3,52213534,101183
1,52213571,101202
2,52213576,101189
3,52213554,101183
1,52213611,101202
2,52213616,101189
3,52213594,101182
1,52213631,101203
2,52213636,101189
3,52213614,101183
1,52213651,101202
2,52213656,101189
3,52213634,101183
1,52213671,101202
2,52213676,101190
3,52213654,101183
1,52213711,101203
2,52213716,101189
3,52213694,101183
1,52213731,101202
2,52213736,101190
3,52213714,101182
1,52213751,101203
2,52213756,101190
3,52213734,101183
1,52213771,101202
2,52213776,101189
3,52213754,101183
1,52213811,101202
2,52213816,101189
3,52213794,101183
1,52213831,101202
2,52213836,101189
3,52213814,101182
1,52213851,101202
2,52213856,101190
3,52213834,101183
1,52213871,101203
2,52213876,101190
3,52213854,101183
1,52213891,101203
2,52213896,101190
3,52213874,101183
1,52213911,101203
2,52213916,101189
3,52213894,101183
1,52213931,101202
2,52213936,101189
3,52213914,101183
1,52213951,101202
2,52213956,101189
3,52213934,101183
1,52213971,101202
2,52213976,101189
3,52213954,101183
1,52213991,101203
2,52213996,101189
3,52213974,101183
1,52214011,101203
2,52214016,101189
3,52213994,101182
1,52214031,101202
2,52214036,101189
3,52214014,101184
1,52214051,101203
2,52214056,101190
3,52214034,101184
1,52214071,101202
2,52214076,101189
3,52214054,101184
1,52214091,101202
2,52214096,101190
3,52214074,101184
1,52214111,101203
2,52214116,101190
3,52214094,101184
1,52214131,101202
2,52214136,101189
3,52214114,101184
1,52214151,101203
2,52214156,101190
3,52214134,101184
1,52214191,101202
2,52214196,101190
3,52214174,101184
1,52214211,101203
2,52214216,101189
3,52214194,101185
1,52214231,101202
2,52214236,101190
3,52214214,101185
1,52214251,101203
2,52214256,101191
3,52214234,101185
1,52214271,101202
2,52214276,101189
3,52214254,101185
1,52214291,101202
2,52214296,101189
3,52214274,101185
1,52214311,101201
2,52214316,101190
3,52214294,101185
1,52214331,101202
2,52214336,101189
3,52214314,101185
1,52214391,101202
2,52214396,101190
3,52214374,101185
1,52214411,101202
2,52214416,101189
3,52214394,101186
1,52214431,101202
2,52214436,101189
3,52214414,101185
1,52214471,101203
2,52214476,101189
3,52214454,101186
1,52214491,101203
2,52214496,101189
3,52214474,101185
1,52214511,101202
2,52214516,101190
3,52214494,101185
1,52214531,101203
2,52214536,101189
3,52214514,101186
1,52214571,101203
2,52214576,101189
3,52214554,101187
1,52214591,101203
2,52214596,101190
3,52214574,101186
1,52214611,101203
2,52214616,101189
3,52214594,101185
1,52214631,101203
2,52214636,101190
3,52214614,101186
1,52214671,101202
2,52214676,101190
3,52214654,101186
1,52214691,101203
2,52214696,101190
3,52214674,101186
1,52214711,101203
2,52214716,101190
3,52214694,101186
1,52214731,101202
2,52214736,101189
3,52214714,101186
1,52214771,101202
2,52214776,101190
3,52214754,101187
1,52214791,101203
2,52214796,101190
3,52214774,101187
1,52214811,101202
2,52214816,101190
3,52214794,101186
1,52214831,101203
2,52214836,101190
3,52214814,101187
1,52214851,101203
2,52214856,101190
3,52214834,101188
1,52214871,101202
2,52214876,101190
3,52214854,101187
1,52214891,101203
2,52214896,101189
3,52214874,101187
1,52214931,101203
2,52214936,101190
3,52214914,101189
1,52214951,101203
2,52214956,101191
3,52214934,101188
1,52214991,101202
2,52214996,101191
3,52214974,101188
1,52215031,101203
2,52215036,101190
3,52215014,101188
1,52215051,101203
2,52215056,101191
3,52215034,101189
1,52215071,101203
2,52215076,101191
3,52215054,101190
1,52215091,101203
2,52215096,101191
3,52215074,101189
1,52215111,101203
2,52215116,101192
3,52215094,101189
1,52215131,101203
2,52215136,101191
3,52215114,101189
1,52215151,101202
2,52215156,101191
3,52215134,101189
1,52215171,101203
2,52215176,101191
3,52215154,101189
1,52215191,101203
2,52215196,101191
3,52215174,101189
1,52215211,101202
2,52215216,101191
3,52215194,101189
1,52215231,101202
2,52215236,101191
3,52215214,101189
1,52215251,101203
2,52215256,101191
3,52215234,101189
1,52215271,101203
2,52215276,101191
3,52215254,101189
1,52215291,101202
2,52215296,101192
3,52215274,101190
1,52215331,101203
2,52215336,101191
3,52215314,101189
1,52215351,101203
2,52215356,101190
3,52215334,101188
1,52215371,101202
2,52215376,101191
3,52215354,101189
1,52215431,101202
2,52215436,101191
3,52215414,101189
1,52215451,101202
2,52215456,101191
3,52215434,101188
1,52215471,101202
2,52215476,101191
3,52215454,101189
1,52215491,101202
2,52215496,101192
3,52215474,101188
1,52215531,101203
2,52215536,101192
3,52215514,101188
1,52215551,101202
2,52215556,101191
3,52215534,101188
1,52215571,101203
2,52215576,101191
3,52215554,101188
1,52215591,101202
2,52215596,101191
3,52215574,101188
1,52215631,101202
2,52215636,101191
3,52215614,101188
1,52215651,101203
2,52215656,101191
3,52215634,101188
1,52215671,101203
2,52215676,101192
3,52215654,101189
1,52215691,101203
2,52215696,101191
3,52215674,101189
1,52215731,101202
2,52215736,101192
3,52215714,101188
1,52215751,101203
2,52215756,101191
3,52215734,101188
1,52215771,101202
2,52215776,101192
3,52215754,101189
1,52215791,101202
2,52215796,101191
3,52215774,101189
1,52215811,101202
2,52215816,101192
3,52215794,101188
1,52215831,101203
2,52215836,101192
3,52215814,101189
1,52215851,101202
2,52215856,101191
3,52215834,101189
1,52215871,101202
2,52215876,101192
3,52215854,101189
1,52215891,101202
2,52215896,101192
3,52215874,101188
1,52215911,101203
