index,delta3_1,delta3_2,delta2_1,label
1205,325,250,75,sit
1206,316,241,75,sit
1207,325,241,84,sit
1208,325,250,75,sit
1209,334,259,75,sit
1210,325,259,66,sit
1211,325,259,66,sit
1212,316,250,66,sit
1213,316,250,66,sit
1214,316,250,66,sit
1215,325,259,66,sit
1216,334,259,75,sit
1217,334,259,75,sit
1218,325,250,75,sit
1219,316,250,66,sit
1220,316,250,66,sit
1221,325,259,66,sit
1222,325,259,66,sit
1223,325,259,66,sit
1224,325,259,66,sit
1225,325,259,66,sit
1226,325,250,75,sit
1227,325,250,75,sit
1228,325,250,75,sit
1229,325,259,66,sit
1230,325,259,66,sit
1231,325,259,66,sit
1232,325,259,66,sit
1233,333,267,66,sit
1234,333,267,66,sit
1235,333,267,66,sit
1236,325,259,66,sit
1237,325,259,66,sit
1238,325,259,66,sit
1239,316,250,66,sit
1240,325,250,75,sit
1241,325,250,75,sit
1242,334,259,75,sit
1243,325,259,66,sit
1244,325,259,66,sit
1245,325,259,66,sit
1246,325,259,66,sit
1247,325,259,66,sit
1248,325,259,66,sit
1249,334,259,75,sit
1250,334,259,75,sit
1251,334,259,75,sit
1252,334,259,75,sit
1253,334,259,75,sit
1254,325,250,75,sit
1255,316,250,66,sit
1256,316,250,66,sit
1257,316,250,66,sit
1258,316,250,66,sit
1259,316,241,75,sit
1260,325,250,75,sit
1261,325,250,75,sit
1262,325,259,66,sit
1263,325,259,66,sit
1264,325,259,66,sit
1265,325,267,58,sit
1266,325,267,58,sit
1267,325,267,58,sit
1268,325,259,66,sit
1269,325,259,66,sit
1270,325,259,66,sit
1271,325,259,66,sit
1272,325,259,66,sit
1273,325,259,66,sit
1274,325,259,66,sit
1275,325,259,66,sit
1276,325,259,66,sit
1277,325,259,66,sit
1278,325,259,66,sit
1279,334,259,75,sit
1280,334,259,75,sit
1281,334,259,75,sit
1282,325,259,66,sit
1283,325,259,66,sit
1284,316,250,66,sit
1285,316,250,66,sit
1286,316,250,66,sit
1287,325,259,66,sit
1288,325,259,66,sit
1289,325,259,66,sit
1290,325,259,66,sit
1291,325,259,66,sit
1292,325,259,66,sit
1293,325,259,66,sit
1294,325,259,66,sit
1295,325,259,66,sit
1296,325,259,66,sit
1297,334,259,75,sit
1298,334,259,75,sit
1299,334,259,75,sit
1300,325,259,66,sit
1301,325,267,58,sit
1302,325,267,58,sit
1303,325,267,58,sit
1304,325,259,66,sit
1305,325,259,66,sit
1306,325,259,66,sit
1307,325,267,58,sit
1308,325,267,58,sit
1309,325,267,58,sit
1310,325,259,66,sit
1311,325,259,66,sit
1312,334,259,75,sit
1313,334,267,67,sit
1314,334,267,67,sit
1315,325,267,58,sit
1316,325,250,75,sit
1317,316,241,75,sit
1318,316,241,75,sit
1319,316,250,66,sit
1320,325,259,66,sit
1321,317,259,58,sit
1322,317,259,58,sit
1323,317,259,58,sit
1324,325,259,66,sit
1325,325,259,66,sit
1326,325,259,66,sit
1327,317,259,58,sit
1328,317,259,58,sit
1329,308,250,58,sit
1330,316,250,66,sit
1331,316,250,66,sit
1332,325,259,66,sit
1333,325,259,66,sit
1334,325,250,75,sit
1335,325,250,75,sit
1336,325,250,75,sit
1337,325,259,66,sit
1338,316,250,66,sit
1339,316,250,66,sit
1340,316,258,58,sit
1341,325,267,58,sit
1342,325,267,58,sit
1343,325,267,58,sit
1344,333,275,58,sit
1345,333,275,58,sit
1346,333,267,66,sit
1347,325,259,66,sit
1348,325,259,66,sit
1349,325,259,66,sit
1350,325,259,66,sit
1351,325,259,66,sit
1352,325,259,66,sit
1353,325,259,66,sit
1354,325,259,66,sit
1355,325,267,58,sit
1356,325,267,58,sit
1357,325,267,58,sit
1358,325,259,66,sit
1359,325,259,66,sit
1360,334,259,75,sit
1361,334,250,84,sit
1362,334,250,84,sit
1363,317,250,67,sit
1364,317,259,58,sit
1365,317,259,58,sit
1366,334,259,75,sit
1367,334,259,75,sit
1368,325,250,75,sit
1369,316,250,66,sit
1370,316,250,66,sit
1371,333,267,66,sit
1372,333,267,66,sit
1373,333,267,66,sit
1374,325,259,66,sit
1375,334,259,75,sit
1376,334,259,75,sit
1377,334,259,75,sit
1378,334,259,75,sit
1379,334,250,84,sit
1380,325,241,84,sit
1381,316,241,75,sit
1382,316,250,66,sit
1383,325,259,66,sit
1384,334,259,75,sit
1385,334,259,75,sit
1386,334,259,75,sit
1387,325,259,66,sit
1388,325,259,66,sit
1389,316,250,66,sit
1390,316,250,66,sit
1391,316,250,66,sit
1392,325,259,66,sit
1393,325,259,66,sit
1394,325,259,66,sit
1395,325,259,66,sit
1396,325,259,66,sit
1397,325,259,66,sit
1398,316,250,66,sit
1399,316,250,66,sit
1400,316,241,75,sit
1401,325,250,75,sit
1402,325,250,75,sit
1403,325,259,66,sit
1404,316,250,66,sit
1405,316,250,66,sit
1406,316,250,66,sit
1407,325,259,66,sit
1408,325,259,66,sit
1409,325,259,66,sit
1410,325,259,66,sit
1411,325,259,66,sit
1412,325,267,58,sit
1413,325,267,58,sit
1414,317,267,50,sit
1415,317,267,50,sit
1416,325,275,50,sit
1417,333,275,58,sit
1418,333,267,66,sit
1419,333,267,66,sit
1420,342,267,75,sit
1421,342,267,75,sit
1422,334,259,75,sit
1423,325,259,66,sit
1424,325,259,66,sit
1425,325,259,66,sit
1426,325,259,66,sit
1427,325,259,66,sit
1428,325,259,66,sit
1429,325,259,66,sit
1430,325,259,66,sit
1431,325,259,66,sit
1432,334,259,75,sit
1433,334,259,75,sit
1434,334,259,75,sit
1435,325,259,66,sit
1436,325,259,66,sit
1437,325,259,66,sit
1438,325,259,66,sit
1439,325,250,75,sit
1440,325,250,75,sit
1441,325,250,75,sit
1442,325,259,66,sit
1443,325,259,66,sit
1444,325,259,66,sit
1445,325,259,66,sit
1446,325,259,66,sit
1447,325,259,66,sit
1448,325,250,75,sit
1449,333,258,75,sit
1450,333,258,75,sit
1451,333,267,66,sit
1452,325,259,66,sit
1453,334,259,75,sit
1454,334,259,75,sit
1455,334,259,75,sit
1456,325,259,66,sit
1457,325,259,66,sit
1458,325,259,66,sit
1459,325,259,66,sit
1460,325,259,66,sit
1461,333,267,66,sit
1462,333,267,66,sit
1463,333,267,66,sit
1464,325,259,66,sit
1465,317,259,58,sit
1466,317,259,58,sit
1467,317,259,58,sit
1468,325,259,66,sit
1469,325,259,66,sit
1470,325,259,66,sit
1471,325,259,66,sit
1472,325,267,58,sit
1473,325,267,58,sit
1474,325,267,58,sit
1475,325,250,75,sit
1476,325,250,75,sit
1477,325,250,75,sit
1478,325,259,66,sit
1479,325,259,66,sit
1480,334,259,75,sit
1481,334,259,75,sit
1482,334,259,75,sit
1483,325,259,66,sit
1484,325,259,66,sit
1485,325,259,66,sit
1486,325,259,66,sit
1487,325,259,66,sit
1488,333,267,66,sit
1489,342,267,75,sit
1490,342,267,75,sit
1491,334,259,75,sit
1492,325,259,66,sit
1493,325,259,66,sit
1494,325,259,66,sit
1495,325,259,66,sit
1496,325,259,66,sit
1497,333,267,66,sit
1498,342,267,75,sit
1499,342,267,75,sit
1500,334,259,75,sit
1501,325,259,66,sit
1502,325,259,66,sit
1503,325,259,66,sit
1504,325,259,66,sit
1505,325,259,66,sit
1506,325,259,66,sit
1507,325,259,66,sit
1508,325,259,66,sit
1509,325,259,66,sit
1510,325,259,66,sit
1511,325,250,75,sit
1512,316,241,75,sit
1513,316,241,75,sit
1514,316,250,66,sit
1515,316,250,66,sit
1516,316,250,66,sit
1517,316,250,66,sit
1518,325,259,66,sit
1519,325,259,66,sit
1520,325,259,66,sit
1521,333,267,66,sit
1522,333,267,66,sit
1523,333,267,66,sit
1524,325,259,66,sit
1525,325,259,66,sit
1526,325,259,66,sit
1527,325,259,66,sit
1528,325,259,66,sit
1529,325,259,66,sit
1530,333,267,66,sit
1531,325,267,58,sit
1532,325,267,58,sit
1533,317,259,58,sit
1534,317,259,58,sit
1535,317,259,58,sit
1536,325,267,58,sit
1537,333,267,66,sit
1538,333,258,75,sit
1539,316,241,75,sit
1540,316,241,75,sit
1541,316,250,66,sit
1542,325,259,66,sit
1543,325,259,66,sit
1544,325,259,66,sit
1545,325,259,66,sit
1546,325,259,66,sit
1547,325,259,66,sit
1548,333,267,66,sit
1549,333,267,66,sit
1550,333,267,66,sit
1551,333,267,66,sit
1552,333,267,66,sit
1553,333,267,66,sit
1554,325,259,66,sit
1555,325,259,66,sit
1556,325,259,66,sit
1557,333,267,66,sit
1558,333,267,66,sit
1559,333,258,75,sit
1560,325,250,75,sit
1561,325,250,75,sit
1562,325,259,66,sit
1563,333,267,66,sit
1564,325,267,58,sit
1565,325,267,58,sit
1566,325,267,58,sit
1567,333,267,66,sit
1568,333,267,66,sit
1569,325,259,66,sit
1570,317,259,58,sit
1571,317,259,58,sit
1572,325,267,58,sit
1573,333,267,66,sit
1574,333,275,58,sit
1575,333,275,58,sit
1576,333,275,58,sit
1577,333,267,66,sit
1578,333,267,66,sit
1579,333,267,66,sit
1580,333,267,66,sit
1581,333,267,66,sit
1582,333,267,66,sit
1583,333,267,66,sit
1584,325,259,66,sit
1585,325,259,66,sit
1586,325,250,75,sit
1587,333,258,75,sit
1588,333,258,75,sit
1589,333,258,75,sit
1590,333,258,75,sit
1591,333,258,75,sit
1592,333,275,58,sit
1593,325,267,58,sit
1594,325,267,58,sit
1595,325,259,66,sit
1596,325,259,66,sit
1597,325,259,66,sit
1598,325,259,66,sit
1599,325,259,66,sit
1600,334,259,75,sit
1601,334,259,75,sit
1602,334,259,75,sit
1603,317,259,58,sit
1604,317,259,58,sit
1605,317,259,58,sit
1606,325,259,66,sit
1607,325,259,66,sit
1608,325,259,66,sit
1609,325,259,66,sit
1610,325,259,66,sit
1611,325,259,66,sit
1612,325,259,66,sit
1613,325,259,66,sit
1614,325,259,66,sit
1615,325,259,66,sit
1616,325,259,66,sit
1617,341,275,66,sit
1618,341,275,66,sit
1619,341,275,66,sit
1620,333,267,66,sit
1621,325,267,58,sit
1622,325,267,58,sit
1623,325,267,58,sit
1624,333,267,66,sit
1625,333,267,66,sit
1626,325,259,66,sit
1627,317,259,58,sit
1628,317,259,58,sit
1629,317,259,58,sit
1630,325,259,66,sit
1631,325,259,66,sit
1632,333,267,66,sit
1633,333,267,66,sit
1634,333,267,66,sit
1635,333,267,66,sit
1636,333,267,66,sit
1637,333,258,75,sit
1638,333,258,75,sit
1639,333,258,75,sit
1640,333,267,66,sit
1641,325,259,66,sit
1642,325,259,66,sit
1643,325,259,66,sit
1644,325,259,66,sit
1645,325,259,66,sit
1646,325,250,75,sit
1647,333,258,75,sit
1648,333,258,75,sit
1649,333,267,66,sit
1650,333,267,66,sit
1651,325,267,58,sit
1652,325,267,58,sit
1653,325,267,58,sit
1654,333,267,66,sit
1655,333,267,66,sit
1656,333,267,66,sit
1657,333,267,66,sit
1658,333,258,75,sit
1659,333,258,75,sit
1660,333,258,75,sit
1661,333,258,75,sit
1662,325,250,75,sit
1663,325,250,75,sit
1664,325,250,75,sit
1665,325,250,75,sit
1666,325,250,75,sit
1667,325,259,66,sit
1668,325,259,66,sit
1669,325,259,66,sit
1670,325,259,66,sit
1671,333,267,66,sit
1672,333,267,66,sit
1673,333,258,75,sit
1674,325,250,75,sit
1675,325,250,75,sit
1676,325,250,75,sit
1677,325,250,75,sit
1678,325,250,75,sit
1679,325,259,66,sit
1680,325,259,66,sit
1681,325,259,66,sit
1682,325,267,58,sit
1683,333,275,58,sit
1684,333,275,58,sit
1685,333,267,66,sit
1686,333,267,66,sit
1687,333,267,66,sit
1688,333,267,66,sit
1689,333,267,66,sit
1690,325,267,58,sit
1691,325,267,58,sit
1692,325,267,58,sit
1693,333,267,66,sit
1694,333,267,66,sit
1695,333,267,66,sit
1696,333,267,66,sit
1697,333,258,75,sit
1698,333,258,75,sit
1699,333,258,75,sit
1700,333,267,66,sit
1701,325,259,66,sit
1702,325,259,66,sit
1703,325,259,66,sit
1704,333,267,66,sit
1705,342,267,75,sit
1706,342,267,75,sit
1707,334,259,75,sit
1708,325,259,66,sit
1709,325,259,66,sit
1710,325,259,66,sit
1711,317,259,58,sit
1712,317,259,58,sit
1713,325,267,58,sit
1714,333,267,66,sit
1715,333,267,66,sit
1716,325,259,66,sit
1717,325,259,66,sit
1718,325,259,66,sit
1719,333,267,66,sit
1720,342,267,75,sit
1721,342,267,75,sit
1722,342,267,75,sit
1723,325,267,58,sit
1724,325,258,67,sit
1725,325,258,67,sit
1726,333,258,75,sit
1727,333,267,66,sit
1728,333,267,66,sit
1729,325,267,58,sit
1730,325,267,58,sit
1731,325,267,58,sit
1732,325,267,58,sit
1733,325,267,58,sit
1734,317,259,58,sit
1735,325,259,66,sit
1736,325,259,66,sit
1737,325,259,66,sit
1738,325,259,66,sit
1739,325,259,66,sit
1740,325,259,66,sit
1741,325,259,66,sit
1742,325,259,66,sit
1743,333,267,66,sit
1744,333,267,66,sit
1745,333,267,66,sit
1746,325,259,66,sit
1747,325,259,66,sit
1748,325,259,66,sit
1749,333,267,66,sit
1750,333,267,66,sit
1751,333,258,75,sit
1752,333,258,75,sit
1753,325,258,67,sit
1754,325,267,58,sit
1755,325,267,58,sit
1756,333,267,66,sit
1757,333,267,66,sit
1758,325,259,66,sit
1759,325,259,66,sit
1760,325,250,75,sit
1761,333,258,75,sit
1762,333,258,75,sit
1763,333,267,66,sit
1764,333,267,66,sit
1765,333,267,66,sit
1766,333,258,75,sit
1767,333,258,75,sit
1768,333,258,75,sit
1769,333,258,75,sit
1770,325,250,75,sit
1771,325,250,75,sit
1772,325,259,66,sit
1773,333,267,66,sit
1774,333,267,66,sit
1775,333,250,83,sit
1776,325,242,83,sit
1777,317,242,75,sit
1778,317,259,58,sit
1779,317,259,58,sit
1780,325,259,66,sit
1781,325,259,66,sit
1782,325,259,66,sit
1783,325,259,66,sit
1784,325,250,75,sit
1785,325,250,75,sit
1786,317,250,67,sit
1787,317,259,58,sit
1788,317,259,58,sit
1789,325,259,66,sit
1790,325,259,66,sit
1791,325,259,66,sit
1792,325,259,66,sit
1793,325,259,66,sit
1794,325,259,66,sit
1795,334,259,75,sit
1796,334,259,75,sit
1797,342,267,75,sit
1798,333,267,66,sit
1799,333,267,66,sit
1800,333,267,66,sit
1801,333,267,66,sit
1802,333,267,66,sit
1803,325,259,66,sit
1804,317,259,58,sit
1805,317,259,58,sit
1806,317,259,58,sit
1807,325,259,66,sit
1808,325,259,66,sit
1809,325,259,66,sit
1810,317,259,58,sit
1811,317,259,58,sit
1812,317,259,58,sit
1813,325,259,66,sit
1814,325,250,75,sit
1815,325,250,75,sit
1816,325,250,75,sit
1817,325,259,66,sit
1818,333,267,66,sit
1819,333,267,66,sit
1820,333,258,75,sit
1821,325,250,75,sit
1822,317,250,67,sit
1823,317,250,67,sit
1824,317,250,67,sit
1825,325,250,75,sit
1826,325,259,66,sit
1827,333,267,66,sit
1828,333,267,66,sit
1829,333,267,66,sit
1830,325,259,66,sit
1831,325,259,66,sit
1832,325,250,75,sit
1833,333,258,75,sit
1834,333,258,75,sit
1835,333,267,66,sit
1836,333,267,66,sit
1837,333,267,66,sit
1838,333,267,66,sit
1839,333,267,66,sit
1840,333,267,66,sit
1841,333,267,66,sit
1842,333,267,66,sit
1843,333,267,66,sit
1844,333,267,66,sit
1845,333,267,66,sit
1846,333,267,66,sit
1847,333,267,66,sit
1848,325,259,66,sit
1849,325,259,66,sit
1850,325,259,66,sit
1851,333,267,66,sit
1852,333,267,66,sit
1853,333,275,58,sit
1854,333,275,58,sit
1855,333,275,58,sit
1856,333,267,66,sit
1857,325,259,66,sit
1858,325,259,66,sit
1859,325,259,66,sit
1860,333,267,66,sit
1861,325,267,58,sit
1862,325,267,58,sit
1863,325,267,58,sit
1864,325,267,58,sit
1865,325,267,58,sit
1866,325,267,58,sit
1867,333,267,66,sit
1868,333,258,75,sit
1869,325,250,75,sit
1870,325,250,75,sit
1871,325,259,66,sit
1872,325,259,66,sit
1873,317,259,58,sit
1874,317,250,67,sit
1875,317,250,67,sit
1876,325,250,75,sit
1877,325,250,75,sit
1878,333,258,75,sit
1879,325,258,67,sit
1880,325,258,67,sit
1881,317,250,67,sit
1882,325,250,75,sit
1883,325,259,66,sit
1884,325,259,66,sit
1885,325,259,66,sit
1886,325,259,66,sit
1887,325,259,66,sit
1888,325,259,66,sit
1889,325,259,66,sit
1890,333,267,66,sit
1891,333,267,66,sit
1892,333,258,75,sit
1893,333,258,75,sit
1894,325,258,67,sit
1895,325,267,58,sit
1896,317,259,58,sit
1897,325,259,66,sit
1898,325,259,66,sit
1899,325,259,66,sit
1900,325,259,66,sit
1901,325,250,75,sit
1902,325,250,75,sit
1903,325,250,75,sit
1904,325,250,75,sit
1905,333,258,75,sit
1906,333,258,75,sit
1907,333,258,75,sit
1908,333,258,75,sit
1909,333,258,75,sit
1910,333,267,66,sit
1911,333,267,66,sit
1912,333,267,66,sit
1913,333,258,75,sit
1914,325,250,75,sit
1915,317,250,67,sit
1916,317,250,67,sit
1917,325,258,67,sit
1918,333,258,75,sit
1919,333,258,75,sit
1920,333,258,75,sit
1921,333,258,75,sit
1922,333,258,75,sit
1923,325,250,75,sit
1924,325,250,75,sit
1925,325,259,66,sit
1926,333,267,66,sit
1927,333,267,66,sit
1928,333,267,66,sit
1929,333,267,66,sit
1930,325,267,58,sit
1931,325,267,58,sit
1932,317,259,58,sit
1933,317,259,58,sit
1934,317,259,58,sit
1935,325,267,58,sit
1936,325,267,58,sit
1937,325,267,58,sit
1938,317,259,58,sit
1939,317,259,58,sit
1940,317,259,58,sit
1941,325,267,58,sit
1942,325,267,58,sit
1943,325,267,58,sit
1944,317,259,58,sit
1945,317,259,58,sit
1946,317,259,58,sit
1947,325,267,58,sit
1948,333,267,66,sit
1949,333,258,75,sit
1950,333,258,75,sit
1951,333,258,75,sit
1952,333,258,75,sit
1953,325,250,75,sit
1954,325,250,75,sit
1955,325,259,66,sit
1956,316,250,66,sit
1957,316,250,66,sit
1958,316,241,75,sit
1959,333,258,75,sit
1960,333,258,75,sit
1961,333,267,66,sit
1962,325,259,66,sit
1963,325,259,66,sit
1964,325,259,66,sit
1965,333,267,66,sit
1966,325,267,58,sit
1967,325,267,58,sit
1968,317,259,58,sit
1969,325,259,66,sit
1970,325,259,66,sit
1971,325,259,66,sit
1972,317,259,58,sit
1973,317,259,58,sit
1974,325,267,58,sit
1975,333,267,66,sit
1976,333,267,66,sit
1977,333,267,66,sit
1978,333,267,66,sit
1979,333,258,75,sit
1980,333,258,75,sit
1981,325,258,67,sit
1982,325,267,58,sit
1983,325,267,58,sit
1984,325,267,58,sit
1985,325,258,67,sit
1986,325,258,67,sit
1987,333,258,75,sit
1988,333,267,66,sit
1989,333,267,66,sit
1990,333,267,66,sit
1991,333,267,66,sit
1992,333,267,66,sit
1993,333,267,66,sit
1994,333,267,66,sit
1995,333,267,66,sit
1996,325,267,58,sit
1997,325,267,58,sit
1998,325,267,58,sit
1999,325,267,58,sit
2000,325,258,67,sit
2001,325,258,67,sit
2002,325,258,67,sit
2003,325,267,58,sit
2004,317,259,58,sit
2005,317,259,58,sit
2006,317,250,67,sit
2007,325,258,67,sit
2008,325,258,67,sit
2009,325,258,67,sit
2010,333,266,67,sit
2011,341,266,75,sit
2012,341,266,75,sit
2013,333,258,75,sit
2014,333,258,75,sit
2015,333,267,66,sit
2016,325,259,66,sit
2017,317,259,58,sit
2018,317,259,58,sit
2019,325,267,58,sit
2020,333,267,66,sit
2021,333,267,66,sit
2022,333,267,66,sit
2023,333,267,66,sit
2024,333,267,66,sit
2025,333,267,66,sit
2026,325,267,58,sit
2027,325,267,58,sit
2028,325,267,58,sit
2029,325,267,58,sit
2030,325,258,67,sit
2031,325,258,67,sit
2032,333,258,75,sit
2033,333,267,66,sit
2034,333,267,66,sit
2035,333,267,66,sit
2036,333,258,75,sit
2037,333,258,75,sit
2038,333,258,75,sit
2039,333,258,75,sit
2040,333,258,75,sit
2041,333,258,75,sit
2042,333,267,66,sit
2043,325,259,66,sit
2044,317,259,58,sit
2045,317,250,67,sit
2046,317,250,67,sit
2047,325,250,75,sit
2048,325,250,75,sit
2049,325,250,75,sit
2050,325,250,75,sit
2051,325,259,66,sit
2052,325,259,66,sit
2053,325,259,66,sit
2054,325,259,66,sit
2055,333,267,66,sit
2056,333,267,66,sit
2057,333,267,66,sit
2058,325,259,66,sit
2059,325,259,66,sit
2060,325,259,66,sit
2061,325,259,66,sit
2062,317,259,58,sit
2063,317,259,58,sit
2064,325,267,58,sit
2065,325,267,58,sit
2066,325,267,58,sit
2067,317,259,58,sit
2068,325,259,66,sit
2069,325,250,75,sit
2070,325,250,75,sit
2071,325,250,75,sit
2072,325,259,66,sit
2073,325,259,66,sit
2074,325,259,66,sit
2075,325,259,66,sit
2076,325,259,66,sit
2077,325,259,66,sit
2078,325,250,75,sit
2079,325,250,75,sit
2080,325,250,75,sit
2081,325,259,66,sit
2082,333,267,66,sit
2083,342,267,75,sit
2084,342,267,75,sit
2085,334,259,75,sit
2086,325,259,66,sit
2087,325,259,66,sit
2088,316,250,66,sit
2089,316,250,66,sit
2090,316,250,66,sit
2091,333,267,66,sit
2092,333,267,66,sit_stand
2093,333,267,66,sit_stand
2094,325,259,66,sit_stand
2095,325,259,66,sit_stand
2096,325,259,66,sit_stand
2097,325,259,66,sit_stand
2098,325,259,66,sit_stand
2099,325,259,66,sit_stand
2100,325,259,66,sit_stand
2101,325,259,66,sit_stand
2102,325,259,66,sit_stand
2103,325,259,66,sit_stand
2104,325,259,66,sit_stand
2105,325,250,75,sit_stand
2106,325,250,75,sit_stand
2107,334,250,84,sit_stand
2108,334,250,84,sit_stand
2109,334,250,84,sit_stand
2110,325,250,75,sit_stand
2111,325,259,66,sit_stand
2112,316,250,66,sit_stand
2113,316,250,66,sit_stand
2114,316,241,75,sit_stand
2115,316,241,75,sit_stand
2116,316,241,75,sit_stand
2117,316,250,66,sit_stand
2118,316,250,66,sit_stand
2119,316,250,66,sit_stand
2120,316,250,66,sit_stand
2121,316,250,66,sit_stand
2122,316,250,66,sit_stand
2123,316,250,66,sit_stand
2124,316,250,66,sit_stand
2125,316,250,66,sit_stand
2126,316,250,66,sit_stand
2127,316,250,66,sit_stand
2128,308,250,58,sit_stand
2129,308,250,58,sit_stand
2130,308,250,58,sit_stand
2131,316,250,66,sit_stand
2132,316,258,58,sit_stand
2133,316,258,58,sit_stand
2134,316,258,58,sit_stand
2135,316,250,66,sit_stand
2136,316,250,66,sit_stand
2137,325,250,75,sit_stand
2138,325,250,75,sit_stand
2139,325,250,75,sit_stand
2140,325,250,75,sit_stand
2141,325,241,84,sit_stand
2142,325,241,84,sit_stand
2143,316,241,75,sit_stand
2144,316,241,75,sit_stand
2145,325,250,75,sit_stand
2146,317,250,67,sit_stand
2147,317,250,67,sit_stand
2148,308,241,67,sit_stand
2149,316,241,75,sit_stand
2150,316,241,75,sit_stand
2151,325,250,75,sit_stand
2152,325,250,75,sit_stand
2153,325,242,83,sit_stand
2154,325,242,83,sit_stand
2155,325,242,83,sit_stand
2156,325,242,83,sit_stand
2157,325,242,83,sit_stand
2158,317,242,75,sit_stand
2159,317,250,67,sit_stand
2160,325,258,67,sit_stand
2161,325,258,67,sit_stand
2162,325,250,75,sit_stand
2163,325,250,75,sit_stand
2164,333,250,83,sit_stand
2165,333,250,83,sit_stand
2166,341,258,83,sit_stand
2167,333,258,75,sit_stand
2168,333,258,75,sit_stand
2169,333,258,75,sit_stand
2170,341,258,83,sit_stand
2171,341,250,91,sit_stand
2172,341,250,91,sit_stand
2173,341,250,91,sit_stand
2174,341,250,91,sit_stand
2175,341,250,91,sit_stand
2176,341,250,91,sit_stand
2177,341,250,91,sit_stand
2178,350,259,91,sit_stand
2179,350,259,91,sit_stand
2180,350,250,100,sit_stand
2181,350,250,100,sit_stand
2182,350,250,100,sit_stand
2183,350,259,91,sit_stand
2184,350,259,91,sit_stand
2185,350,259,91,sit_stand
2186,350,250,100,sit_stand
2187,366,266,100,sit_stand
2188,366,266,100,sit_stand
2189,366,266,100,sit_stand
2190,358,258,100,sit_stand
2191,367,258,109,sit_stand
2192,367,258,109,sit_stand
2193,375,266,109,sit_stand
2194,366,266,100,sit_stand
2195,366,258,108,sit_stand
2196,366,258,108,sit_stand
2197,366,258,108,sit_stand
2198,366,250,116,sit_stand
2199,366,250,116,sit_stand
2200,366,250,116,sit_stand
2201,366,258,108,sit_stand
2202,375,267,108,sit_stand
2203,384,267,117,sit_stand
2204,384,259,125,sit_stand
2205,375,250,125,sit_stand
2206,358,250,108,sit_stand
2207,358,258,100,sit_stand
2208,358,258,100,sit_stand
2209,375,258,117,sit_stand
2210,375,258,117,sit_stand
2211,375,258,117,sit_stand
2212,366,258,108,sit_stand
2213,366,250,116,sit_stand
2214,375,259,116,sit_stand
2215,375,259,116,sit_stand
2216,375,267,108,sit_stand
2217,375,267,108,sit_stand
2218,375,267,108,sit_stand
2219,375,259,116,sit_stand
2220,375,259,116,sit_stand
2221,375,259,116,sit_stand
2222,375,259,116,sit_stand
2223,366,250,116,sit_stand
2224,366,250,116,sit_stand
2225,366,250,116,sit_stand
2226,375,259,116,sit_stand
2227,375,259,116,sit_stand
2228,375,259,116,sit_stand
2229,375,259,116,sit_stand
2230,375,259,116,sit_stand
2231,375,267,108,sit_stand
2232,375,267,108,sit_stand
2233,384,267,117,sit_stand
2234,384,259,125,sit_stand
2235,392,267,125,sit_stand
2236,383,267,116,sit_stand
2237,383,267,116,sit_stand
2238,366,250,116,stand
2239,366,250,116,stand
2240,366,250,116,stand
2241,383,267,116,stand
2242,383,267,116,stand
2243,383,267,116,stand
2244,375,259,116,stand
2245,375,259,116,stand
2246,375,259,116,stand
2247,383,267,116,stand
2248,383,267,116,stand
2249,383,267,116,stand
2250,375,259,116,stand
2251,375,259,116,stand
2252,375,259,116,stand
2253,383,267,116,stand
2254,383,267,116,stand
2255,383,267,116,stand
2256,383,267,116,stand
2257,383,267,116,stand
2258,383,275,108,stand
2259,375,267,108,stand
2260,375,267,108,stand
2261,375,267,108,stand
2262,383,275,108,stand
2263,383,275,108,stand
2264,383,267,116,stand
2265,383,267,116,stand
2266,383,267,116,stand
2267,383,267,116,stand
2268,375,259,116,stand
2269,375,259,116,stand
2270,375,259,116,stand
2271,383,267,116,stand
2272,383,267,116,stand
2273,383,267,116,stand
2274,383,267,116,stand
2275,383,267,116,stand
2276,383,275,108,stand
2277,375,267,108,stand
2278,375,267,108,stand
2279,375,259,116,stand
2280,375,259,116,stand
2281,375,259,116,stand
2282,375,259,116,stand
2283,375,259,116,stand
2284,375,259,116,stand
2285,375,259,116,stand
2286,366,250,116,stand
2287,375,250,125,stand
2288,375,250,125,stand
2289,384,259,125,stand
2290,384,259,125,stand
2291,384,267,117,stand
2292,384,267,117,stand
2293,384,267,117,stand
2294,384,259,125,stand
2295,384,259,125,stand
2296,384,259,125,stand
2297,384,267,117,stand
2298,384,267,117,stand
2299,384,267,117,stand
2300,384,267,117,stand
2301,384,267,117,stand
2302,384,267,117,stand
2303,384,259,125,stand
2304,375,250,125,stand
2305,375,250,125,stand
2306,375,250,125,stand
2307,375,250,125,stand
2308,366,250,116,stand
2309,366,250,116,stand
2310,375,259,116,stand
2311,384,259,125,stand
2312,384,267,117,stand
2313,384,267,117,stand
2314,375,267,108,stand
2315,375,267,108,stand
2316,366,258,108,stand
2317,366,258,108,stand
2318,366,250,116,stand
2319,366,250,116,stand
2320,375,250,125,stand
2321,375,258,117,stand
2322,392,275,117,stand
2323,383,275,108,stand
2324,383,275,108,stand
2325,375,267,108,stand
2326,384,267,117,stand
2327,384,267,117,stand
2328,375,258,117,stand
2329,375,258,117,stand
2330,375,258,117,stand
2331,375,258,117,stand
2332,375,258,117,stand
